date,time,lang,task,lstm,word_len_mean,pronunciation_len_mean,nb_samples,max_len_input,max_len_target,nb_input_symbols,nb_output_symbols,x_symbols,y_symbols,x_nb_symbols,y_nb_symbols,trainable_params,training_duration,val_accuracy,nb_predictions,nb_good_predictions,test_err_index,test_accuracy,test_duration,test_err_1_label,test_err_1_nb,test_err_1_word,test_err_1_pronunciation,test_err_1_prediction,test_err_2_label,test_err_2_nb,test_err_2_word,test_err_2_pronunciation,test_err_2_prediction,test_err_3_label,test_err_3_nb,test_err_3_word,test_err_3_pronunciation,test_err_3_prediction
2020-03-18,00:47:56,ko,read,512,8.3,10.6,64669,24,36,67,43,"ᄀ, ᄁ, ᄂ, ᄃ, ᄄ, ᄅ, ᄆ, ᄇ, ᄈ, ᄉ, ᄊ, ᄋ, ᄌ, ᄍ, ᄎ, ᄏ, ᄐ, ᄑ, ᄒ, ᅡ, ᅢ, ᅣ, ᅤ, ᅥ, ᅦ, ᅧ, ᅨ, ᅩ, ᅪ, ᅫ, ᅬ, ᅭ, ᅮ, ᅯ, ᅰ, ᅱ, ᅲ, ᅳ, ᅴ, ᅵ, ᆨ, ᆩ, ᆪ, ᆫ, ᆬ, ᆭ, ᆮ, ᆯ, ᆰ, ᆱ, ᆲ, ᆳ, ᆴ, ᆵ, ᆶ, ᆷ, ᆸ, ᆹ, ᆺ, ᆻ, ᆼ, ᆽ, ᆾ, ᆿ, ᇀ, ᇁ, ᇂ","a, b, d, e, h, i, j, k, m, n, o, p, s, t, u, w, x, ç, ŋ, ɕ, ɡ, ɣ, ɥ, ɦ, ɭ, ɯ, ɰ, ɲ, ɸ, ɾ, ʃ, ʌ, ʎ, ʑ, ʝ, ʰ, ʷ, ̚, ̹, ͈, β",67,41,2353196,0:06:30.976525,0.988,1000,855,"[0.         0.04137931 0.05517241 0.04827586 0.08965517 0.08275862
 0.05517241 0.11034483 0.09655172 0.04827586 0.12413793 0.08275862
 0.04137931 0.03448276 0.03448276 0.         0.02758621 0.0137931
 0.0137931  0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.86,0:03:19.438487,r:-.p.+.t.,3,구텁텁,kutʰʌ̹p̚tʰʌ̹p̚,kutʰʌ̹t̚tʰʌ̹p̚,r:-.o.+.e.,2,누년통계,nuɲjʌ̹ntʰoŋɡje,nuɲjʌ̹ntʰeŋɡje,r:-.m.+.n.,2,잡년,tɕamɲjʌ̹n,tɕanɲjʌ̹n
2020-03-18,00:57:55,nl,write,512,8.6,7.8,13344,24,26,45,30,"a, b, c, d, e, f, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, x, y, z, ø, ŋ, œ, ɑ, ɔ, ə, ɛ, ɡ, ɣ, ɦ, ɪ, ɫ, ɵ, ʃ, ʊ, ʋ, ʌ, ʏ, ʔ, ː, χ","a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, ë, ï",45,28,2274847,0:05:28.811043,0.932,1000,440,"[0.         0.04642857 0.06428571 0.10714286 0.15892857 0.13392857
 0.12857143 0.10178571 0.07857143 0.07142857 0.05       0.01428571
 0.01428571 0.0125     0.00535714 0.00357143 0.00178571 0.00357143
 0.         0.         0.00178571 0.00178571 0.         0.
 0.         0.         0.        ]",0.44,0:03:02.564415,w:-.+.e.,24,baddeken,bɑdəkən,baddekeen,w:-.d.+.t.,18,baard,baːrt,baart,w:-.+.t.,10,schuldeloost,sxʏldəlost,schuldeloostt
2020-03-18,01:06:32,nl,read,512,8.6,7.8,13344,25,25,28,47,"a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, ë, ï","a, b, c, d, e, f, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, x, y, z, ø, ŋ, œ, ɑ, ɔ, ə, ɛ, ɡ, ɣ, ɦ, ɪ, ɫ, ɵ, ʃ, ʊ, ʋ, ʌ, ʏ, ʔ, ː, χ",28,45,2283568,0:06:15.456808,0.922,1000,442,"[0.         0.11827957 0.13082437 0.18637993 0.16666667 0.13620072
 0.07706093 0.07526882 0.04301075 0.02329749 0.01433692 0.01612903
 0.00179211 0.00358423 0.00358423 0.00179211 0.         0.
 0.00179211 0.         0.         0.         0.         0.
 0.         0.        ]",0.44,0:02:43.065142,r:-.ː.+.,22,naar,naːr,nar,r:-.e.+.ə.,10,toffee,tɔfe,tɔfə,r:-.ɪ.+.i.,8,verblijven,vərblɛɪvən,vərblɛivən
2020-03-18,01:15:37,pt,write,512,7.1,7.0,13722,20,23,43,38,"a, b, d, e, f, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, z, ð, õ, ĩ, ũ, ɐ, ɔ, ɛ, ɡ, ɣ, ɨ, ɫ, ɲ, ɹ, ɻ, ɾ, ʁ, ʃ, ʎ, ʒ, ̃, β, ẽ","a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, á, â, ã, ç, é, ê, í, ó, ô, ú",43,36,2291239,0:05:55.554669,0.96,1000,637,"[0.         0.11019284 0.17630854 0.17630854 0.14876033 0.13498623
 0.1046832  0.06060606 0.0661157  0.00826446 0.00826446 0.
 0.00275482 0.         0.         0.00275482 0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.64,0:02:26.013445,w:-.o.+.u.,11,colonização,kulunizɐsɐ̃w̃,colunização,w:-.c.+.s.,10,cenoura,sɨnowɾɐ,senoura,w:-.e.+.i.,10,empáfia,ĩpafjɐ,impáfia
2020-03-18,01:24:05,pt,read,512,7.1,7.0,13722,22,21,36,45,"a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, á, â, ã, ç, é, ê, í, ó, ô, ú","a, b, d, e, f, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, z, ð, õ, ĩ, ũ, ɐ, ɔ, ɛ, ɡ, ɣ, ɨ, ɫ, ɲ, ɹ, ɻ, ɾ, ʁ, ʃ, ʎ, ʒ, ̃, β, ẽ",36,43,2294830,0:02:23.939794,0.899,1000,193,"[0.         0.11028501 0.29739777 0.16356877 0.12639405 0.12267658
 0.09417596 0.04213135 0.0260223  0.00991326 0.00619579 0.00123916
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]",0.19,0:02:27.561755,r:-.ɐ.+.a.,41,faca,fakɐ,faka,r:-.o.+.u.,19,vômito,vomito,vomitu,r:-.a.+.ɐ.,19,brasileiro,bɾazilejɾu,bɾɐzilejɾu
2020-03-18,01:29:46,ru,write,512,10.7,10.5,304525,27,26,30,35,"a, b, d, f, i, j, k, l, m, n, o, p, r, s, t, u, v, x, z, ɐ, ɕ, ə, ɛ, ɡ, ɣ, ɨ, ɪ, ʂ, ʊ, ʐ","а, б, в, г, д, е, ж, з, и, й, к, л, м, н, о, п, р, с, т, у, ф, х, ц, ч, ш, щ, ъ, ы, ь, э, ю, я, ё",30,33,2256932,0:03:55.733037,0.921,1000,292,"[0.         0.04943503 0.19491525 0.12429379 0.15254237 0.14124294
 0.11016949 0.09180791 0.0579096  0.03672316 0.01694915 0.00847458
 0.00423729 0.00423729 0.00423729 0.00141243 0.00141243 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]",0.29,0:03:29.102329,w:-.о.+.а.,47,подстрогавший,pətsstrəɡəfʂɨj,подстрагавший,w:-.е.+.и.,40,населивший,nəsɪlɪfʂɨj,насиливший,w:-.а.+.о.,33,недопродавать,nɪdəprədəvət,недопродовать
2020-03-18,01:37:27,ru,read,512,10.7,10.5,304525,25,28,33,32,"а, б, в, г, д, е, ж, з, и, й, к, л, м, н, о, п, р, с, т, у, ф, х, ц, ч, ш, щ, ъ, ы, ь, э, ю, я, ё","a, b, d, f, i, j, k, l, m, n, o, p, r, s, t, u, v, x, z, ɐ, ɕ, ə, ɛ, ɡ, ɣ, ɨ, ɪ, ʂ, ʊ, ʐ",33,30,2255393,0:07:10.031405,0.973,1000,706,"[0.         0.03401361 0.06122449 0.05782313 0.06462585 0.10544218
 0.14285714 0.1122449  0.13605442 0.11904762 0.06802721 0.05442177
 0.02380952 0.01360544 0.00340136 0.00340136 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",0.71,0:03:24.703114,r:-.+.ə.,9,заспанно,zəspənə,zəspənəə,r:-.+.ɪ.,8,баррикада,bərɪkədə,bərɪɪkədə,r:-.t.+.n.,5,катнувшийся,kətnʊfʂɨjsə,kənnʊfʂɨjsə
2020-03-18,01:48:12,sh,write,512,8.9,9.1,98576,24,24,40,29,"a, b, c, d, e, f, h, i, j, k, l, m, n, o, p, r, s, t, u, x, z, â, ê, î, ô, û, ě, ř, ǎ, ǐ, ǒ, ǔ, ɕ, ɡ, ɲ, ʃ, ʋ, ʎ, ʑ, ʒ","a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, r, s, t, u, v, z, ć, č, đ, š, ž",40,27,2262046,0:08:12.252724,0.988,1000,843,"[0.         0.03821656 0.03184713 0.05095541 0.06369427 0.15286624
 0.14012739 0.1656051  0.17197452 0.08917197 0.03184713 0.01273885
 0.01910828 0.01273885 0.         0.01273885 0.00636943 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.84,0:02:58.305705,w:-.u.+.i.,4,rasplinuti,rasplǐnuti,raspliniti,w:-.o.+.r.,3,duhoborčev,duxobǒrtʃeʋ,duhobrrčev,w:-.j.+.,3,zavoranj,zâʋoraɲ,zavoran
2020-03-18,01:59:29,sh,read,512,8.9,9.1,98576,23,25,27,42,"a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, r, s, t, u, v, z, ć, č, đ, š, ž","a, b, c, d, e, f, h, i, j, k, l, m, n, o, p, r, s, t, u, x, z, â, ê, î, ô, û, ě, ř, ǎ, ǐ, ǒ, ǔ, ɕ, ɡ, ɲ, ʃ, ʋ, ʎ, ʑ, ʒ",27,40,2268715,0:06:04.494593,0.966,1000,476,"[0.         0.09923664 0.36450382 0.16221374 0.07442748 0.08396947
 0.08778626 0.04580153 0.04389313 0.02099237 0.00954198 0.00763359
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]",0.48,0:02:56.780780,r:-.ǎ.+.a.,18,banjalučki,baɲǎlutʃki,baɲalutʃki,r:-.ê.+.ě.,17,bešuman,bêʃuman,běʃuman,r:-.ǒ.+.o.,17,dolikovati,dǒlikoʋati,dolikoʋati
2020-03-18,02:08:38,tr,write,512,10.1,10.3,117850,27,26,36,36,"a, b, c, d, e, f, h, i, j, k, l, m, n, o, p, r, s, t, u, v, y, z, æ, ø, œ, ɔ, ɛ, ɟ, ɡ, ɪ, ɫ, ɯ, ɾ, ʃ, ʊ, ʒ","a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, â, ç, î, ö, ü, ğ, ı, ş",36,34,2271781,0:07:07.300622,0.988,1000,878,"[0.         0.04098361 0.09016393 0.07377049 0.14754098 0.13934426
 0.08196721 0.14754098 0.1557377  0.04098361 0.02459016 0.04098361
 0.00819672 0.00819672 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]",0.88,0:03:17.948925,w:-.â.+.a.,9,selâmet,seɫamɛt,selamet,w:-.ğ.+.,6,tereyağlı,teɾejaɫɯ,tereyalı,w:-.g.+.n.,2,conigli,dʒonɪɟlɪ,coninli
2020-03-18,02:19:18,tr,read,512,10.1,10.3,117850,25,28,34,38,"a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, â, ç, î, ö, ü, ğ, ı, ş","a, b, c, d, e, f, h, i, j, k, l, m, n, o, p, r, s, t, u, v, y, z, æ, ø, œ, ɔ, ɛ, ɟ, ɡ, ɪ, ɫ, ɯ, ɾ, ʃ, ʊ, ʒ",34,36,2272807,0:06:26.822423,0.992,1000,896,"[0.         0.03846154 0.05769231 0.09615385 0.09615385 0.16346154
 0.15384615 0.125      0.125      0.04807692 0.04807692 0.03846154
 0.00961538 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",0.9,0:03:17.136519,r:-.k.+.c.,3,kredi,kredɪ,credɪ,r:-.t.+.s.,2,sütsüzlük,søtsøzløk,søssøzløk,r:-.m.+.ɫ.,2,anlatımcılık,anɫatɯmdʒɯɫɯk,anɫatɯɫdʒɯɫɯk
2020-03-18,02:29:11,eno,write,512,7.3,7.3,42217,28,29,42,52,"a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, x, z, æ, ð, ŋ, ɑ, ɒ, ɔ, ə, ɚ, ɛ, ɡ, ɪ, ɲ, ɵ, ɹ, ʃ, ʊ, ʌ, ʍ, ʒ, ː, θ","a, b, d, e, f, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, x, z, æ, ð, ŋ, ɑ, ɒ, ɔ, ə, ɚ, ɛ, ɝ, ɡ, ɨ, ɪ, ɫ, ɲ, ɵ, ɹ, ɾ, ʃ, ʉ, ʊ, ʌ, ʍ, ʒ, ʔ, ʰ, ː, θ",42,50,2325045,0:02:49.323707,0.75,1000,0,"[0.    0.981 0.018 0.001 0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.   ]",0.0,0:02:32.788135,w:-.ɹ.a.i.ʌ.d.l.a.ɔ.ɪ.ɲ.+.ʍ.ʍ.ʍ.x.θ.θ.w.s.ʒ.u.,1,zɹaixʌdlaɔɪɲ,daɪədʒɛnəsɪs,zʍʍʍxxθθwsʒu,w:-.a.ð.ɾ.w.ɹ.w.ɲ.m.e.+.l.n.n.n.n.s.s.ɛ.s.,1,aðɾwɹwɲme,ɑlɪɡɑpəli,lnnnnssɛs,w:-.o.ɲ.ː.v.ə.ɡ.t.+.p.l.l.l.l.l.ɨ.,1,oɲʍːvəɡt,ɹæɡwɛːɹm,pʍlllllɨ
2020-03-18,02:34:43,eno,read,512,7.3,7.3,42217,28,29,50,44,"a, b, d, e, f, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, x, z, æ, ð, ŋ, ɑ, ɒ, ɔ, ə, ɚ, ɛ, ɝ, ɡ, ɨ, ɪ, ɫ, ɲ, ɵ, ɹ, ɾ, ʃ, ʉ, ʊ, ʌ, ʍ, ʒ, ʔ, ʰ, ː, θ","a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, x, z, æ, ð, ŋ, ɑ, ɒ, ɔ, ə, ɚ, ɛ, ɡ, ɪ, ɲ, ɵ, ɹ, ʃ, ʊ, ʌ, ʍ, ʒ, ː, θ",50,42,2320941,0:02:09.560195,0.774,1000,0,"[0.    0.9   0.089 0.008 0.003 0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.   ]",0.0,0:02:28.769175,r:-.p.ɛ.d.ə.l.+.s.ɹ.ɪ.ɪ.i.,2,ʌfjjf,pɛdəl,sɹɪɪi,r:-.w.a.+.s.ɪ.,2,ðɨɨð,waɪt,sɪɪt,r:-.ɹ.i.ː.l.ː.+.s.ɪ.ɪ.ɪ.ɪ.,1,ɹʃɔɪːox,ɹiːləːn,sɪɪɪəɪn
2020-03-18,02:39:29,ent,write,512,7.3,7.3,42217,28,29,42,44,"a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, x, z, æ, ð, ŋ, ɑ, ɒ, ɔ, ə, ɚ, ɛ, ɡ, ɪ, ɲ, ɵ, ɹ, ʃ, ʊ, ʌ, ʍ, ʒ, ː, θ","a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, x, z, æ, ð, ŋ, ɑ, ɒ, ɔ, ə, ɚ, ɛ, ɡ, ɪ, ɲ, ɵ, ɹ, ʃ, ʊ, ʌ, ʍ, ʒ, ː, θ",42,42,2304557,0:08:44.869672,0.994,1000,918,"[0.         0.01219512 0.03658537 0.08536585 0.04878049 0.08536585
 0.03658537 0.19512195 0.13414634 0.14634146 0.15853659 0.01219512
 0.02439024 0.01219512 0.01219512 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.92,0:02:30.919422,w:-.v.+.l.,2,diːkənstɹʌktɪvɪst,diːkənstɹʌktɪvɪst,diːkənstɹʌktɪlɪst,w:-.ɹ.+.ə.,2,dɪflaʊwəɹmənt,dɪflaʊwəɹmənt,dɪflaʊwəməənt,w:-.d.+.ː.,1,siːstɛdɪŋ,siːstɛdɪŋ,siːstɛːɪŋ
2020-03-18,02:50:52,ent,read,512,7.3,7.3,42217,28,29,42,44,"a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, x, z, æ, ð, ŋ, ɑ, ɒ, ɔ, ə, ɚ, ɛ, ɡ, ɪ, ɲ, ɵ, ɹ, ʃ, ʊ, ʌ, ʍ, ʒ, ː, θ","a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, x, z, æ, ð, ŋ, ɑ, ɒ, ɔ, ə, ɚ, ɛ, ɡ, ɪ, ɲ, ɵ, ɹ, ʃ, ʊ, ʌ, ʍ, ʒ, ː, θ",42,42,2304557,0:07:47.033976,0.991,1000,892,"[0.         0.00925926 0.03703704 0.07407407 0.03703704 0.12037037
 0.08333333 0.2037037  0.15740741 0.09259259 0.12962963 0.03703704
 0.00925926 0.00925926 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.89,0:02:29.129817,r:-.s.+.ɪ.,3,dʒənɛɹɪsaɪz,dʒənɛɹɪsaɪz,dʒənɛɹɪɪaɪz,r:-.ə.+.s.,2,kɛələsli,kɛələsli,kɛəlssli,r:-.ə.+.ʊ.,2,ɪsjʊəɹɪənt,ɪsjʊəɹɪənt,ɪsjʊʊɹɪənt
2020-03-18,03:01:15,ar,write,512,8.9,8.0,12058,18,21,32,50,"a, b, d, e, f, h, i, j, k, l, m, n, q, r, s, t, u, w, x, z, ð, ħ, ɣ, ɪ, ʃ, ʊ, ʒ, ʔ, ʕ, ː, ˤ, θ","., ء, آ, أ, ؤ, إ, ئ, ا, ب, ة, ت, ث, ج, ح, خ, د, ذ, ر, ز, س, ش, ص, ض, ط, ظ, ع, غ, ف, ق, ك, ل, م, ن, ه, و, ى, ي, ً, ٌ, ٍ, َ, ُ, ِ, ّ, ْ, ٓ, ٰ, ی",32,48,2299443,0:02:22.638254,0.957,1000,558,"[0.         0.04524887 0.0678733  0.09276018 0.07918552 0.19457014
 0.09728507 0.0520362  0.06334842 0.05429864 0.03167421 0.10633484
 0.09728507 0.01131222 0.00226244 0.00452489 0.         0.
 0.         0.         0.         0.        ]",0.56,0:03:12.756930,w:-.ا.+.ن.َ.,48,يُصَدَّرُوْا,jusˤadaruːaː,يُصَدَّرُوْنَ,w:-.+.َ.,23,ذُبِّحَتَا,ðubiħataː,ذُبِّحَتَاَ,w:-.+.ّ.,21,مُطِرَتْ,mutˤirat,مُطِّرَتْ
2020-03-18,03:06:55,ar,read,512,8.9,8.0,12058,20,19,48,34,"., ء, آ, أ, ؤ, إ, ئ, ا, ب, ة, ت, ث, ج, ح, خ, د, ذ, ر, ز, س, ش, ص, ض, ط, ظ, ع, غ, ف, ق, ك, ل, م, ن, ه, و, ى, ي, ً, ٌ, ٍ, َ, ُ, ِ, ّ, ْ, ٓ, ٰ, ی","a, b, d, e, f, h, i, j, k, l, m, n, q, r, s, t, u, w, x, z, ð, ħ, ɣ, ɪ, ʃ, ʊ, ʒ, ʔ, ʕ, ː, ˤ, θ",48,32,2291235,0:03:30.292656,0.993,1000,921,"[0.         0.10126582 0.16455696 0.11392405 0.13924051 0.08860759
 0.10126582 0.10126582 0.03797468 0.02531646 0.06329114 0.03797468
 0.02531646 0.         0.         0.         0.         0.
 0.         0.        ]",0.92,0:02:43.077548,r:-.a.+.,3,يُفَتِّحُوْنَ,jufatiħuːna,jufatiħuːn,r:-.a.+.n.,2,مَنْ,man,mnn,r:-.+.a.,2,يُبَرِّدُوْنَ,jubariduːna,jubariduːnaa
2020-03-18,03:13:14,br,write,512,7.5,6.6,17343,18,21,45,31,"a, b, d, e, f, g, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, x, y, z, ã, õ, ø, ĩ, ŋ, œ, ũ, ɑ, ɔ, ɛ, ɡ, ɣ, ɥ, ɲ, ɵ, ʃ, ʎ, ʒ, ̃, ẽ, ỹ","', a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, y, z, ê, ñ, ù, ü",45,29,2277408,0:07:32.212017,0.964,1000,648,"[0.         0.02840909 0.04261364 0.09943182 0.14772727 0.18181818
 0.15909091 0.14204545 0.08522727 0.0625     0.02556818 0.00568182
 0.01420455 0.00568182 0.         0.         0.         0.
 0.         0.         0.         0.        ]",0.65,0:02:35.439426,w:-.t.+.d.,20,baleet,baleet,baleed,w:-.+.h.,17,gouezi,ɡwezi,gouezhi,w:-.+.n.,16,pec'hen,peɣɛn,pec'henn
2020-03-18,03:23:28,br,read,512,7.5,6.6,17343,20,19,29,47,"', a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, y, z, ê, ñ, ù, ü","a, b, d, e, f, g, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, x, y, z, ã, õ, ø, ĩ, ŋ, œ, ũ, ɑ, ɔ, ɛ, ɡ, ɣ, ɥ, ɲ, ɵ, ʃ, ʎ, ʒ, ̃, ẽ, ỹ",29,45,2285616,0:07:06.699909,0.973,1000,710,"[0.         0.06206897 0.20344828 0.1137931  0.21034483 0.18275862
 0.09310345 0.06551724 0.03448276 0.02413793 0.01034483 0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]",0.71,0:02:19.299119,r:-.ɛ.+.e.,22,lijerañ,liʒɛrã,liʒerã,r:-.e.+.ɛ.,13,eureier,ørejɛr,ørɛjɛr,r:-.ɔ.+.o.,10,torro,tɔro,toro
2020-03-18,03:33:00,de,write,512,11.5,10.2,529742,27,26,41,32,"a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, x, y, z, æ, ç, ø, ŋ, œ, ɐ, ɑ, ɔ, ə, ɛ, ɡ, ɪ, ʁ, ʃ, ʊ, ʏ, ʒ, ̃, θ","a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, ß, ä, ö, ü",41,30,2271777,0:08:33.874767,0.895,1000,147,"[0.         0.03868699 0.04806565 0.07620164 0.09026964 0.10199297
 0.10550996 0.1101993  0.1066823  0.08440797 0.0855803  0.04923798
 0.04454865 0.02344666 0.01758499 0.01289566 0.00117233 0.00117233
 0.         0.00117233 0.00117233 0.         0.         0.
 0.         0.         0.        ]",0.15,0:04:09.148621,w:-.+.e.,38,denominiertem,denominiɐtəm,denominierteem,w:-.+.t.,34,umschleicht,ʊmʃlaɪçt,umschleichtt,w:-.+.e.n.,16,puschen,pʊʃn,puschenen
2020-03-18,03:45:54,de,read,512,11.5,10.2,529742,25,28,30,43,"a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, ß, ä, ö, ü","a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, x, y, z, æ, ç, ø, ŋ, œ, ɐ, ɑ, ɔ, ə, ɛ, ɡ, ɪ, ʁ, ʃ, ʊ, ʏ, ʒ, ̃, θ",30,41,2277420,0:08:38.178424,0.926,1000,333,"[0.         0.04197901 0.08395802 0.08995502 0.13043478 0.09895052
 0.11994003 0.12443778 0.11244378 0.07946027 0.05697151 0.02098951
 0.02098951 0.0089955  0.00749625 0.00149925 0.         0.
 0.00149925 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",0.33,0:03:29.875849,r:-.+.ə.,19,seriösem,zeʁiøzm,zeʁiøzəm,r:-.+.s.,17,eingesetzte,aɪnɡəzɛtstə,aɪnɡəzɛtsstə,r:-.+.t.,17,wandtet,vantət,vanttət
2020-03-18,03:58:13,en,write,512,7.6,7.3,42217,28,25,42,31,"a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, x, z, æ, ð, ŋ, ɑ, ɒ, ɔ, ə, ɚ, ɛ, ɡ, ɪ, ɲ, ɵ, ɹ, ʃ, ʊ, ʌ, ʍ, ʒ, ː, θ","a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, â, æ, œ",42,29,2271264,0:07:21.505383,0.877,1000,208,"[0.         0.08333333 0.14646465 0.1489899  0.21085859 0.16792929
 0.10732323 0.0719697  0.03535354 0.01262626 0.01010101 0.00126263
 0.00252525 0.00126263 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]",0.21,0:02:45.231205,w:-.e.+.,12,freebies,fɹiːbiz,freebis,w:-.a.+.e.,12,abatable,əbeɪtəbəl,abetable,w:-.e.+.o.,10,preserved,pɹəzɛːvd,proserved
2020-03-18,04:08:26,en,read,512,7.6,7.3,42217,24,29,29,44,"a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, â, æ, œ","a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, x, z, æ, ð, ŋ, ɑ, ɒ, ɔ, ə, ɚ, ɛ, ɡ, ɪ, ɲ, ɵ, ɹ, ʃ, ʊ, ʌ, ʍ, ʒ, ː, θ",29,42,2277933,0:06:36.281255,0.879,1000,169,"[0.         0.08904934 0.26955475 0.18050542 0.17208183 0.13959085
 0.07942238 0.03730445 0.02045728 0.00722022 0.00361011 0.00120337
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17,0:02:50.567307,r:-.+.t.,7,misty,mɪsti,mɪstti,r:-.+.ɹ.,6,steller,stɛlə,stɛləɹ,r:-.+.i.,6,thieve,θiːv,θiːvi
2020-03-18,04:18:00,es,write,512,8.7,8.1,40825,23,24,34,35,"a, b, c, d, e, f, i, j, k, l, m, n, o, p, r, s, t, u, w, x, ð, ŋ, ɡ, ɣ, ɱ, ɲ, ɾ, ʃ, ʎ, ʝ, ʧ, β, θ, χ","a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, á, é, í, ñ, ó, ú, ü",34,33,2265124,0:05:48.643137,0.941,1000,564,"[0.         0.27981651 0.10321101 0.09862385 0.10779817 0.07568807
 0.11697248 0.09174312 0.05733945 0.02981651 0.02293578 0.00688073
 0.00688073 0.         0.         0.         0.00229358 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.56,0:02:58.075455,w:-.á.+.a.,16,fábula,faβula,fabula,w:-.é.+.e.,14,achenés,atʃenes,achenes,w:-.í.+.i.,14,rubí,ruβi,rubi
